,close,returns,volatility_21d,volatility_regime,price_vs_ma_50,price_vs_ma_200,momentum_10,momentum_20,market_phase
2021-01-17,106.32283923784796,-0.029696483961387576,0.2618386675012851,High,3.234025356760273,11.709188836973873,-0.21020514816946223,6.2516441366031295,Bull
2021-01-18,104.94189071655151,-0.012988258507724892,0.26338028462923563,High,1.8267208408056623,10.199898437918598,-2.6935630125826227,3.9723175339196892,Bull
2021-01-19,104.86118390695309,-0.0007690618974687258,0.26258340725712614,High,1.6862667595221703,10.058628680048365,-3.5062821872846928,1.5682991655350698,Bull
2021-01-20,106.62939597759946,0.01686240804047534,0.25731260444192733,High,3.3085187992276666,11.84160603402189,0.2180184638163496,2.0055270276246873,Bull
2021-01-21,108.53356392178858,0.017857814224035762,0.2607994547115336,High,5.03510576966546,13.743773286015614,2.266074614263669,3.1450601718063576,Bull
2021-01-22,110.34736879504904,0.01671192585703274,0.26539593679365264,High,6.659575040225696,15.530012433005492,3.3591987391433653,5.845868157211642,Bull
2021-01-23,110.02493936871346,-0.0029219493845333844,0.26279954069859435,High,6.243753259814744,15.080152623246757,-0.1353035938538305,7.127756575015609,Bull
2021-01-24,107.98294615132406,-0.018559366895411933,0.2662102389356034,High,4.1782036590282345,12.851610221304588,-2.8897350363818464,6.877473101005815,Bull
2021-01-25,106.38002832188054,-0.01484417573861374,0.2649929913758129,High,2.520489165312112,11.102134098078587,-4.182993992529472,4.765380122965257,Bull
2021-01-26,107.18845486134659,0.007599420231586551,0.26544156073406927,High,3.157395448368261,11.870812058696645,-2.1796865318400083,3.426962159452529,Bull
2021-01-27,107.96728184485103,0.007265959608354189,0.258001320407225,High,3.7635494990051033,12.596736843317746,1.5466503893151184,1.3331941024031346,Bull
2021-01-28,110.81854398227303,0.026408575715736404,0.25593763247181556,High,6.321203326127933,15.45014092473036,5.59991174696326,2.7555115828271637,Bull
2021-01-29,112.05442989159798,0.011152338452693034,0.25543600785738635,High,7.320942796452812,16.60240473101995,6.859779488116113,3.112974074552599,Bull
2021-01-30,110.762880281023,-0.011526091488077927,0.25866006552833415,High,5.941770158368342,15.13557541412569,3.876496031443244,4.102965972357242,Bull
2021-01-31,108.04212650194077,-0.024563768766027394,0.262824770749005,High,3.204277340030526,12.210283599699757,-0.45279764350312224,1.8030162383071424,Bull
2021-02-01,107.88329729970373,-0.001470067346686199,0.26267862444276435,High,2.8590559532660986,11.958471186594387,-2.233013367017289,1.0511740152563398,Bull
2021-02-02,108.28622305462886,0.003734829811567586,0.2622527194139985,High,3.007373636824462,12.289206709902034,-1.5802929081904282,-1.7134583089460587,Sideways
2021-02-03,110.67823875922247,0.022089751005415215,0.24937921003496163,High,5.000229141532664,14.656595912601777,2.496035442597866,-0.46582840448924356,Sideways
2021-02-04,111.38376726840073,0.006374591040548827,0.24826759576065882,High,5.412324717738315,15.259851032867179,4.703645059559558,0.3238978767587941,Bull
2021-02-05,111.50455424214981,0.0010844216954704056,0.24820199900978065,High,5.331779980199536,15.251173205610847,4.026645767388204,1.7591909800715344,Bull
2021-02-06,110.50864432383028,-0.008931562706907425,0.24581463096918887,High,4.245235321625818,14.100055805481105,2.353826488501576,3.9368823443649115,Bull
2021-02-07,108.88201471106444,-0.01471947848712385,0.22740517948255903,Medium,2.5767880985711145,12.321541909213707,-1.74747763471641,3.7545769069048163,Bull
2021-02-08,107.62997060775174,-0.011499090154009295,0.22628770472977408,Medium,1.2573986990742192,10.944582722198293,-3.948491182478442,2.6404305174119402,Bull
2021-02-09,108.43958835076805,0.0075222332445568085,0.22715278726234564,Medium,1.824738575334739,11.688114058522592,-2.097536579367021,1.6976485298189958,Bull
2021-02-10,109.50320270504065,0.009808358464365785,0.22248505574037286,Medium,2.616468961885654,12.680304261426745,1.3523208496582395,0.8933999292152661,Bull
2021-02-11,111.06923843511109,0.014301277874846585,0.2194831158093036,Medium,3.8711527996094786,14.168769485205335,2.9531365977410795,0.654179295749957,Bull
2021-02-12,111.59655762369889,0.004747661873056419,0.212629050758306,Medium,4.179588188849626,14.578975020104368,3.057022837891399,1.4284200145920023,Bull
2021-02-13,110.85896620786504,-0.006609445950125026,0.21378393298709528,Medium,3.3160696453374605,13.70727151644855,0.16329086066841914,2.6634021010230713,Bull
2021-02-14,109.56456911325262,-0.011676070406297812,0.2073052601502939,Medium,1.9529177044541157,12.28434530772844,-1.6332704484347427,2.9935513663677638,Bull
2021-02-15,107.98712026491255,-0.014397435787015467,0.20688654160647393,Medium,0.35743112520092435,10.594375562697799,-3.1545204598536825,0.7451039429564155,Bull
2021-02-16,107.67965864288338,-0.0028472064193850732,0.20571909307902578,Medium,-0.06970437796307571,10.212490700826793,-2.5599677728892822,-0.2663984839230804,Sideways
2021-02-17,109.94643132145882,0.021051076007708502,0.21684418047485618,Medium,1.8635141500292773,12.446400314220396,0.9775871738036512,-0.7869735781348308,Sideways
2021-02-18,111.74340800422026,0.01634411104720157,0.20440407665195381,Medium,3.365553581174807,14.174942468225527,3.8218326858599383,-0.2775632232287495,Sideways
2021-02-19,111.83975635140924,0.0008622284652830547,0.2007058983862725,Medium,3.3150175374169644,14.159119363711481,3.135541228395944,0.9722355248021897,Bull
2021-02-20,111.563984181551,-0.0024657794227638252,0.19657000969122676,Medium,2.939691233327957,13.765181223675071,1.8819371722499367,3.2597078506659827,Bull
2021-02-21,109.95079551262543,-0.014459762088635975,0.18304215637764243,Medium,1.3446450322982972,12.026688575888333,-1.0069781140518708,1.9164210444718943,Bull
2021-02-22,109.48277540872706,-0.0042566322664271405,0.18374943472363706,Medium,0.7873184176633519,11.466733085110548,-1.8941285107551886,1.1049903859834176,Bull
2021-02-23,109.96565867403154,0.004410586628825985,0.18390191295278813,Medium,1.0656578763981406,11.874388058700113,-0.8058053979670965,-0.6438303438683346,Sideways
2021-02-24,112.52859544557548,0.02330670140521951,0.18571666005378337,Medium,3.212713825589586,14.381398978151271,2.7052781353605893,1.0278231785930236,Bull
2021-02-25,114.94324284963169,0.02145807822887158,0.19828996725691653,Medium,5.209248658385812,16.702734959261512,6.4416224524318055,3.0838996943696406,Bull
2021-02-26,115.28101466437754,0.0029385965314003837,0.19833641858271628,Medium,5.349971066108261,16.905930602136856,7.0592311651951345,4.318549349463097,Bull
2021-02-27,114.68694713223269,-0.005153212208223401,0.1962142897901434,Medium,4.676216580965198,16.165169509052646,4.31165955438213,5.331396958967516,Bull
2021-02-28,113.29207372552088,-0.01216244255855492,0.19367854376364546,Medium,3.3159564103307115,14.631370734945403,1.3859123763632963,5.260712314420468,Bull
2021-03-01,112.85883896716999,-0.0038240517990738576,0.18871812139684463,Medium,2.799722618718059,14.087458882219273,0.91119888759299,4.0753111327821,Bull
2021-03-02,112.88952793843816,0.00027192350682514466,0.18787336389928785,Medium,2.701183002713825,14.015056508725454,1.1881466645454974,3.092444010536366,Bull
2021-03-03,114.80002742582407,0.016923620129120964,0.19315019928765464,Medium,4.2867196169060096,15.818276186803114,4.410365464469801,3.358975935441011,Bull
2021-03-04,116.8636801824036,0.01797606501368576,0.19641378983903762,Medium,6.032511792702522,17.746647972936124,6.741612775271477,4.719789454855161,Bull
2021-03-05,116.56839236587173,-0.002526771500529268,0.19697923179715146,Medium,5.661587324025175,17.29374678854263,6.00435969870603,5.150170846173396,Bull
2021-03-06,115.0472636460488,-0.013049238210719905,0.20179218397394844,Medium,4.206782407397647,15.618505672717031,2.238247256619741,5.004076205628971,Bull
2021-03-07,112.52143769792845,-0.021954680781380742,0.21328354398281785,Medium,1.864619220176711,12.962684227512833,-2.1069573918942153,4.198942820118146,Bull
2021-03-08,111.37817127933847,-0.010160432020599908,0.20981757930173187,Medium,0.7374248007137263,11.713987590623166,-3.3855040193752406,3.43473659098521,Bull
2021-03-09,112.10500891516526,0.006525853562489026,0.20985125480039796,Medium,1.2636096602831826,12.337170535394716,-2.251292131867877,1.9632993702135115,Bull
2021-03-10,114.32532172342081,0.019805652126889006,0.20846662466810262,Medium,3.0929355693832594,14.442878367637334,0.9120214362067669,2.3105736305295554,Bull
2021-03-11,115.9641614551891,0.014334879684248847,0.2068275355738208,Medium,4.395008664153077,15.945280673025298,2.751510219702369,3.6877808378092958,Bull
2021-03-12,117.05068513943812,0.009369478213050009,0.2084102835572825,Medium,5.211794998331976,16.872038077638617,3.6860435834838112,4.917985851920137,Bull
2021-03-13,115.45625388536219,-0.013621716542509321,0.2150693678396953,Medium,3.683403683320474,15.134902549323325,0.5716256992726931,5.00720194616926,Bull
2021-03-14,113.07850505220313,-0.020594370189075728,0.22182862075043722,Medium,1.4924467777321038,12.641419138235243,-3.2389662248291984,3.284287989642465,Bull
2021-03-15,112.01380952028579,-0.009415543046185637,0.22420196787558977,Medium,0.4641472348396958,11.477459690568104,-3.9072194041164465,1.8625367873488008,Bull
2021-03-16,112.59190325478855,0.005160914863787891,0.22435305214838414,Medium,0.8702370018965455,11.944795426569787,-2.1342188535786066,0.05625930810067015,Bull
2021-03-17,114.17929533429796,0.014098634392184062,0.21500363943802786,Medium,2.1643976269614784,13.398093056953098,1.4733704708076667,-0.6646302091312339,Sideways
2021-03-18,114.95110455822822,0.006759625041217188,0.2028799955607715,Medium,2.7266044443986726,14.026721644301432,3.207929559131273,-0.28617904440708664,Sideways
2021-03-19,115.33555182996898,0.003344441736495174,0.2029568765733231,Medium,2.987023163533209,14.26505788607535,2.881711482890492,0.5655436071451581,Bull
2021-03-20,113.76272390643769,-0.01363697401691022,0.2077940340847821,Medium,1.551610568738071,12.572038637682347,-0.49210254430264166,0.4154308112119809,Bull
2021-03-21,112.32745115281625,-0.012616371200832477,0.20812613192889987,Medium,0.24239740025751022,11.033975600471724,-3.1360639845424587,-0.47084288587118106,Correction
2021-03-22,111.4227518154912,-0.008054125042811222,0.20953324270194235,Medium,-0.6249285633988633,10.034430239566362,-4.808116515715033,-1.2993022025451606,Correction
2021-03-23,111.45695013787746,0.0003069240512287852,0.2095349584884978,Medium,-0.6577536503515002,9.96221811835305,-3.463912618761811,-2.9120875342182995,Correction
2021-03-24,112.83864046130432,0.01239662777168804,0.20532969889668762,Medium,0.4922038293984743,11.212005195229402,-0.21212218076995804,-3.44421783980865,Correction
2021-03-25,113.99545067364758,0.01025189782165059,0.19807339962831083,Medium,1.4624904536998606,12.223452614636088,1.7691043290541053,-2.2072378626862177,Correction
2021-03-26,114.37970950190896,0.0033708259934113194,0.19859417433642546,Medium,1.750238221669731,12.459246879556263,1.5878639541910156,-0.5802433912671101,Correction
2021-03-27,113.7137883647909,-0.00582202158073275,0.19452646382943814,Medium,1.118100719197468,11.672835623240596,-0.40769823298010266,1.0596653324528305,Correction
2021-03-28,111.59004932036986,-0.018676178807869315,0.1902514251506063,Medium,-0.7894796036700291,9.487120484862688,-2.923899905768923,0.1902330040057798,Correction
2021-03-29,110.737885135692,-0.00763656069576002,0.1888031709812943,Medium,-1.5795851994462762,8.569079168926773,-3.9863395295970827,-1.2195028506779892,Correction
2021-03-30,110.91880158258407,0.0016337357957521004,0.18736005251824345,Medium,-1.4763893735991185,8.658881112759232,-2.4998718615357296,-2.9796724728034407,Correction
2021-03-31,112.16258224181547,0.011213433984907928,0.17778085955924677,Medium,-0.4374510207433957,9.774174741136644,-0.14677526224331494,-3.278236280648339,Correction
2021-04-01,113.69538783397059,0.01366592638577524,0.17707466539205646,Low,0.848107307407453,11.157928794178474,2.039651670282505,-2.8665336742544345,Correction
2021-04-02,113.6484020079672,-0.0004132606159186203,0.17313825950031056,Low,0.7603283749232359,10.986936556367176,1.9661868258361803,-1.5658327864941923,Correction
2021-04-03,112.33721121485448,-0.011537256749292513,0.17141825558252918,Low,-0.4152480927476998,9.594172970810465,-0.444377249140826,-0.6555568071990647,Correction
2021-04-04,110.08555025624904,-0.020043767637234144,0.17064412193760348,Low,-2.3979181676093475,7.311114206004898,-3.429874082073703,-1.7214478038866665,Correction
2021-04-05,109.88489836980989,-0.0018226904981815117,0.16805762075964395,Low,-2.5813500236490428,7.034344376761448,-3.929727704041819,-2.4042624795611367,Correction
2021-04-06,110.2944351481375,0.0037269614333113044,0.16748276192017253,Low,-2.2582616744127093,7.351471563736278,-3.0069820606839714,-3.4024208809366407,Correction
2021-04-07,111.54675522341091,0.011354335997019405,0.16462580520835365,Low,-1.2161751603760984,8.460085812531325,-0.038797453019001615,-2.961562960095654,Correction
2021-04-08,113.21313965230759,0.014938887514559962,0.17180212477905077,Low,0.20156988397166398,9.945495544778593,2.235237302556903,-1.8402063752123166,Correction
2021-04-09,113.55031532217697,0.0029782379581106966,0.17169897852678973,Low,0.4678595645184025,10.129176217666224,2.3724686004956697,-0.18671193600762193,Correction
2021-04-10,112.3661151305761,-0.010428858680320952,0.16898842417496646,Low,-0.5891649777969854,8.840936310944958,0.18146237782028507,0.03442077369604224,Correction
2021-04-11,110.92261777114423,-0.01284637595376903,0.16919737999181791,Low,-1.8550960639496017,7.328709638847708,-2.438770926113054,-0.4488616877593832,Correction
2021-04-12,110.20371221153668,-0.006481144910326586,0.16840364139352385,Low,-2.4955513566513488,6.524857979683163,-3.0310059231532627,-1.1244143364684378,Correction
2021-04-13,110.32866358403459,0.001133821810449076,0.16847605550542283,Low,-2.3996077611936784,6.536697508977718,-1.7879628745441911,-2.224394823447451,Correction
2021-04-14,111.6039162993138,0.01155867091880336,0.16769537916301783,Low,-1.3000852540163477,7.64658804596805,1.3792600750329287,-2.097920890878713,Correction
2021-04-15,113.02438689673836,0.012727784512641671,0.16989496322004974,Low,-0.05261872257921185,8.884730383687401,2.857070055580113,-1.1849327219597305,Correction
2021-04-16,112.23693119875651,-0.006967130896284313,0.1708120420593018,Low,-0.7014371574669553,7.986575376143201,1.7611913493278397,-1.2987494192847282,Correction
2021-04-17,110.36804316821953,-0.016651275213747874,0.1787239823533789,Medium,-2.2699258056103067,6.069015150127965,-1.056697752283875,-1.0950852334888794,Correction
2021-04-18,109.33430228085896,-0.009366306203191122,0.1700586980515673,Low,-3.093433474561569,4.970673801303205,-3.4261370927094137,-1.267482084485505,Bear
2021-04-19,109.10927783620087,-0.002058132168622162,0.1683710621058232,Low,-3.221121385685355,4.654260908554275,-3.9110745517311085,-1.6313949669172323,Bear
2021-04-20,109.34937640862049,0.0022005330543939383,0.16847941217418766,Low,-2.947734251035583,4.787322588213927,-2.6847406074776092,-2.5081500238019583,Bear
2021-04-21,111.2118587897815,0.017032400570820228,0.17472134656737864,Low,-1.2652979232932737,6.459509682135467,0.26075927926081377,-2.1843709683419865,Bear
2021-04-22,112.93131503793364,0.015461087215549174,0.17663567803219843,Low,0.29452677469223865,7.97044755293046,2.475055305905949,-0.6309696901706463,Bear
2021-04-23,115.02002442123793,0.018495395919216007,0.18819821572821432,Medium,2.1829757042668874,9.814061752479386,4.252168643038123,2.388178571793409,Sideways
2021-04-24,114.553826591069,-0.004053188412320052,0.18383254297330837,Medium,1.805249551156285,9.219106872763883,2.6431960360994378,4.058912658763147,Recovery
2021-04-25,112.72505874634476,-0.01596426674817708,0.17841323559736771,Medium,0.22137014463030624,7.346502053078874,-0.2648350135861177,2.5846685201241337,Recovery
2021-04-26,111.06482482939377,-0.014728170784872763,0.18657264550331157,Medium,-1.229124815706073,5.6585448100411995,-1.0443143418516043,0.6984846336277606,Recovery
2021-04-27,110.47848976472856,-0.005279214778989405,0.187262394354933,Medium,-1.734833200219943,5.008049666842518,0.10007117399073451,-0.9576840281393939,Recovery
